,predictions,prob_0,prob_1,labels
1195,0,0.54811513,0.45188487,0.0
1196,0,0.892833,0.10716698,0.0
1197,0,0.9510096,0.048990402,0.0
1198,0,0.7018667,0.2981333,0.0
1199,0,0.98537374,0.014626284,0.0
1200,0,0.7416378,0.2583622,1.0
1201,0,0.9616079,0.038392127,0.0
1202,0,0.8710255,0.12897448,0.0
1203,0,0.9429049,0.057095114,0.0
1204,0,0.93288136,0.067118645,0.0
1205,0,0.9344223,0.0655777,0.0
1206,0,0.9334587,0.0665413,0.0
1207,0,0.9258464,0.074153595,0.0
1208,1,0.21381116,0.78618884,0.0
1209,0,0.89740694,0.10259309,0.0
1210,1,0.17398065,0.82601935,1.0
1211,0,0.8885287,0.111471325,0.0
1212,0,0.8268639,0.17313613,1.0
1213,0,0.9465231,0.0534769,0.0
1214,0,0.95136184,0.048638158,0.0
1215,0,0.9558958,0.044104222,0.0
1216,0,0.884048,0.115952015,0.0
1217,0,0.9782497,0.021750275,0.0
1218,0,0.91921234,0.08078769,0.0
1219,0,0.77754074,0.22245924,0.0
1220,0,0.93802094,0.061979074,0.0
1221,0,0.79424053,0.20575945,0.0
1222,0,0.580632,0.419368,1.0
1223,0,0.98257643,0.017423576,0.0
1224,1,0.35170478,0.6482952,1.0
1225,0,0.95929015,0.04070985,0.0
1226,0,0.9380006,0.0619994,0.0
1227,0,0.9041582,0.095841825,0.0
1228,0,0.930006,0.06999396,0.0
1229,1,0.3877741,0.6122259,1.0
1230,0,0.93657756,0.063422434,0.0
1231,0,0.8701746,0.1298254,0.0
1232,0,0.7431067,0.2568933,0.0
1233,0,0.88857234,0.11142765,0.0
1234,1,0.16269088,0.8373091,1.0
1235,0,0.9334587,0.0665413,0.0
1236,0,0.51430666,0.48569334,0.0
1237,0,0.930006,0.06999396,0.0
1238,0,0.7914691,0.20853093,1.0
1239,1,0.07788402,0.922116,1.0
1240,0,0.9465231,0.0534769,0.0
1241,0,0.8132843,0.18671575,0.0
1242,1,0.2695213,0.7304787,0.0
1243,0,0.95094985,0.04905014,0.0
1244,0,0.9255172,0.074482806,0.0
1245,1,0.4995547,0.5004453,1.0
1246,1,0.06351578,0.9364842,1.0
1247,0,0.71375585,0.28624415,1.0
1248,0,0.9845363,0.015463734,0.0
1249,0,0.73681915,0.26318082,0.0
1250,0,0.823518,0.17648202,1.0
1251,0,0.9467818,0.05321816,0.0
1252,0,0.9040622,0.09593777,0.0
1253,0,0.5358236,0.46417642,1.0
1254,0,0.9845363,0.015463734,0.0
1255,0,0.9845363,0.015463734,0.0
1256,1,0.4939236,0.5060764,1.0
1257,0,0.9258464,0.074153595,0.0
1258,0,0.930006,0.06999396,0.0
1259,0,0.9465231,0.0534769,0.0
1260,0,0.81696916,0.18303084,0.0
1261,0,0.93947315,0.060526844,0.0
1262,0,0.930006,0.06999396,0.0
1263,0,0.85250354,0.14749648,0.0
1264,0,0.9782497,0.021750275,0.0
1265,0,0.9378891,0.062110923,0.0
1266,0,0.9558958,0.044104222,0.0
1267,0,0.9465231,0.0534769,0.0
1268,0,0.7566073,0.24339272,0.0
1269,1,0.22662812,0.7733719,0.0
1270,0,0.87065744,0.12934256,0.0
1271,0,0.90998495,0.09001504,0.0
1272,1,0.36491835,0.63508165,1.0
1273,0,0.59422356,0.40577644,1.0
1274,0,0.9040622,0.09593777,0.0
1275,0,0.9255172,0.074482806,0.0
1276,0,0.61210865,0.38789135,1.0
1277,0,0.94823927,0.051760726,0.0
1278,1,0.49630755,0.50369245,0.0
1279,0,0.83525956,0.16474044,0.0
1280,0,0.8527247,0.14727536,0.0
1281,0,0.9107616,0.08923842,0.0
1282,0,0.7342633,0.26573667,0.0
1283,1,0.43971562,0.5602844,0.0
1284,0,0.802331,0.19766904,0.0
1285,0,0.6498362,0.35016385,0.0
1286,0,0.9467818,0.05321816,0.0
1287,0,0.930006,0.06999396,0.0
1288,0,0.78426474,0.21573527,0.0
1289,0,0.5669388,0.43306118,0.0
1290,0,0.9467818,0.05321816,0.0
1291,1,0.26749074,0.73250926,1.0
1292,0,0.9240818,0.075918205,0.0
1293,0,0.6062595,0.39374048,1.0
1294,0,0.551528,0.44847202,0.0
1295,0,0.9258464,0.074153595,0.0
1296,0,0.80672467,0.19327533,0.0
1297,0,0.82778096,0.17221902,0.0
1298,0,0.9258464,0.074153595,0.0
1299,0,0.9255172,0.074482806,0.0
1300,0,0.9166415,0.083358504,0.0
1301,0,0.93947315,0.060526844,0.0
1302,0,0.766123,0.23387699,0.0
1303,0,0.7408203,0.2591797,1.0
1304,0,0.82700634,0.17299366,1.0
1305,0,0.9276268,0.072373234,0.0
1306,0,0.6466782,0.3533218,0.0
1307,1,0.37698132,0.6230187,1.0
1308,0,0.7153055,0.2846945,1.0
1309,0,0.8806341,0.11936586,0.0
1310,0,0.93112475,0.068875246,0.0
1311,0,0.930006,0.06999396,0.0
1312,1,0.03438729,0.9656127,1.0
1313,0,0.97334313,0.026656875,1.0
1314,0,0.9465231,0.0534769,1.0
1315,0,0.874309,0.12569098,0.0
1316,0,0.9558958,0.044104222,0.0
1317,0,0.8422736,0.1577264,0.0
1318,0,0.63852215,0.36147782,0.0
1319,1,0.06036526,0.93963474,1.0
1320,0,0.93657756,0.063422434,0.0
1321,0,0.874218,0.12578198,0.0
1322,0,0.92920434,0.07079564,1.0
1323,0,0.7592262,0.24077377,0.0
1324,0,0.94096804,0.059031967,0.0
1325,0,0.5143971,0.48560292,1.0
1326,0,0.76016986,0.23983014,0.0
1327,0,0.87473035,0.12526962,0.0
1328,0,0.9258464,0.074153595,1.0
1329,0,0.9879508,0.012049175,0.0
1330,0,0.94711363,0.052886378,0.0
1331,0,0.76452863,0.23547134,0.0
1332,0,0.8175065,0.18249351,1.0
1333,0,0.9465231,0.0534769,0.0
1334,0,0.8684406,0.13155937,0.0
1335,0,0.8290565,0.17094351,0.0
1336,0,0.9466806,0.0533194,1.0
1337,0,0.94810045,0.05189957,0.0
1338,0,0.91336536,0.086634636,0.0
1339,0,0.7673641,0.23263592,0.0
1340,0,0.8748728,0.12512723,0.0
1341,0,0.9544864,0.045513574,0.0
1342,0,0.85904384,0.14095618,0.0
1343,1,0.35519516,0.64480484,1.0
1344,0,0.7185366,0.28146335,0.0
1345,0,0.82604367,0.17395632,0.0
1346,0,0.8260723,0.17392774,0.0
1347,0,0.9766615,0.02333849,0.0
1348,0,0.6847732,0.31522682,0.0
1349,0,0.93001974,0.06998027,0.0
1350,0,0.930006,0.06999396,0.0
1351,0,0.9305092,0.06949079,0.0
1352,0,0.87065744,0.12934256,0.0
1353,0,0.9465231,0.0534769,0.0
1354,1,0.14174163,0.85825837,1.0
1355,0,0.9867053,0.013294707,0.0
1356,0,0.85846096,0.14153904,0.0
1357,0,0.9782497,0.021750275,0.0
1358,0,0.84858847,0.15141156,0.0
1359,0,0.7673641,0.23263592,0.0
1360,0,0.96311414,0.03688587,0.0
1361,0,0.9845363,0.015463734,0.0
1362,1,0.13434142,0.8656586,0.0
1363,0,0.6491152,0.35088477,0.0
1364,0,0.9014803,0.098519705,0.0
1365,0,0.9865048,0.013495203,0.0
1366,0,0.8250132,0.17498676,1.0
1367,0,0.8576342,0.14236583,0.0
1368,0,0.88651866,0.11348134,0.0
1369,0,0.95192444,0.048075546,0.0
1370,0,0.9258464,0.074153595,0.0
1371,0,0.74552214,0.25447783,0.0
1372,0,0.9254475,0.074552484,0.0
1373,0,0.89216316,0.107836865,1.0
1374,1,0.27405107,0.7259489,1.0
1375,0,0.7048585,0.29514152,0.0
1376,0,0.8164619,0.1835381,0.0
1377,0,0.93774885,0.06225117,0.0
1378,0,0.930006,0.06999396,0.0
1379,0,0.95094985,0.04905014,0.0
1380,0,0.9465231,0.0534769,0.0
1381,0,0.89911,0.10088998,0.0
1382,1,0.46568817,0.53431183,1.0
1383,0,0.91868263,0.08131736,0.0
1384,0,0.9505164,0.04948362,0.0
1385,0,0.9262559,0.07374412,0.0
1386,0,0.90790796,0.09209205,0.0
1387,0,0.9258464,0.074153595,0.0
1388,0,0.57915056,0.4208494,1.0
1389,0,0.8455188,0.15448117,0.0
1390,0,0.95094985,0.04905014,0.0
1391,0,0.930006,0.06999396,0.0
1392,0,0.7681779,0.23182206,1.0
1393,0,0.9467818,0.05321816,0.0
1394,0,0.7403862,0.2596138,1.0
1395,0,0.9782497,0.021750275,0.0
1396,0,0.930006,0.06999396,1.0
1397,0,0.93845135,0.061548676,0.0
1398,0,0.604954,0.39504597,0.0
1399,0,0.9473534,0.052646566,0.0
1400,0,0.930006,0.06999396,0.0
1401,0,0.5098487,0.4901513,0.0
1402,0,0.582625,0.41737503,1.0
1403,0,0.78157884,0.21842115,0.0
1404,0,0.9465231,0.0534769,0.0
1405,0,0.9258464,0.074153595,0.0
1406,0,0.9258464,0.074153595,0.0
1407,0,0.86531454,0.13468546,0.0
1408,0,0.68211055,0.31788948,1.0
1409,0,0.8015442,0.1984558,0.0
1410,1,0.29853094,0.70146906,1.0
1411,0,0.96510386,0.03489613,0.0
1412,0,0.59261906,0.40738094,1.0
1413,0,0.98142564,0.018574342,0.0
1414,0,0.9482629,0.051737152,0.0
1415,1,0.104947925,0.8950521,1.0
1416,0,0.87036127,0.12963875,0.0
1417,0,0.96196604,0.03803395,0.0
1418,0,0.77955014,0.22044988,1.0
1419,0,0.9125874,0.08741257,0.0
1420,0,0.91395366,0.08604637,0.0
1421,0,0.8077595,0.1922405,0.0
1422,1,0.30595958,0.6940404,1.0
1423,0,0.9701704,0.029829616,0.0
1424,1,0.3339457,0.6660543,0.0
1425,0,0.66211283,0.3378872,0.0
1426,0,0.9782497,0.021750275,0.0
1427,0,0.930006,0.06999396,0.0
1428,0,0.53923297,0.460767,0.0
1429,0,0.96510386,0.03489613,0.0
1430,0,0.89740694,0.10259309,0.0
1431,0,0.9016446,0.09835538,0.0
1432,0,0.7227688,0.27723125,0.0
1433,0,0.63664687,0.36335313,0.0
1434,0,0.9737255,0.026274508,0.0
1435,0,0.96510386,0.03489613,0.0
1436,0,0.899804,0.10019601,0.0
1437,0,0.9040622,0.09593777,0.0
1438,0,0.9166415,0.083358504,0.0
1439,0,0.9638539,0.03614613,1.0
1440,0,0.5737047,0.42629528,0.0
1441,0,0.6463398,0.35366023,0.0
1442,0,0.91319454,0.08680545,0.0
1443,1,0.42364872,0.5763513,0.0
1444,1,0.09832662,0.9016734,1.0
1445,0,0.78037167,0.2196283,0.0
1446,0,0.62064755,0.37935242,0.0
1447,1,0.4958573,0.5041427,0.0
1448,0,0.9127569,0.08724307,0.0
1449,0,0.54496306,0.45503694,0.0
1450,0,0.90471005,0.095289946,0.0
1451,0,0.7587183,0.2412817,0.0
1452,0,0.930006,0.06999396,0.0
1453,0,0.92787665,0.07212333,0.0
1454,0,0.83039,0.16961002,1.0
1455,0,0.60875624,0.39124376,0.0
1456,0,0.87065744,0.12934256,0.0
1457,0,0.85749054,0.14250945,0.0
1458,0,0.9845363,0.015463734,0.0
1459,0,0.81708777,0.18291226,0.0
1460,0,0.9454901,0.05450986,0.0
1461,0,0.8122617,0.18773833,0.0
1462,0,0.7852099,0.21479014,0.0
1463,0,0.93657756,0.063422434,0.0
1464,0,0.9845363,0.015463734,0.0
1465,0,0.86531454,0.13468546,0.0
1466,1,0.17251927,0.82748073,0.0
1467,0,0.84711826,0.15288174,0.0
1468,0,0.94422543,0.05577459,1.0
1469,0,0.9782497,0.021750275,0.0
1470,0,0.86681116,0.13318881,0.0
1471,0,0.8701746,0.1298254,1.0
1472,0,0.6635627,0.33643728,0.0
1473,1,0.20633519,0.7936648,0.0
1474,0,0.9258464,0.074153595,0.0
1475,0,0.9258464,0.074153595,0.0
1476,0,0.8372341,0.16276592,0.0
1477,0,0.9258464,0.074153595,0.0
1478,1,0.23678142,0.7632186,0.0
1479,0,0.9334587,0.0665413,0.0
1480,0,0.83108354,0.16891643,0.0
1481,0,0.83821905,0.16178092,1.0
1482,0,0.92617005,0.07382993,0.0
1483,1,0.38121885,0.61878115,1.0
1484,0,0.73180425,0.26819578,0.0
1485,0,0.9782497,0.021750275,0.0
1486,0,0.5838802,0.41611978,0.0
1487,0,0.77365285,0.22634715,0.0
1488,0,0.9782497,0.021750275,0.0
1489,0,0.9482629,0.051737152,0.0
1490,0,0.5541207,0.44587928,0.0
1491,0,0.6804441,0.3195559,1.0
1492,0,0.81801593,0.18198408,0.0
1493,0,0.8819555,0.11804452,0.0
1494,0,0.9338389,0.066161096,0.0
1495,0,0.9923842,0.007615803,0.0
1496,0,0.81278527,0.18721476,0.0
1497,0,0.6931778,0.3068222,0.0
1498,0,0.81696916,0.18303084,1.0
1499,0,0.58689404,0.413106,0.0
1500,0,0.9255172,0.074482806,1.0
1501,0,0.80322236,0.19677764,1.0
1502,0,0.71182907,0.28817093,0.0
1503,0,0.9069339,0.09306611,0.0
1504,0,0.9148769,0.085123144,0.0
1505,0,0.9223436,0.077656396,0.0
1506,0,0.70594454,0.29405543,0.0
1507,0,0.79608876,0.20391123,0.0
1508,0,0.62176526,0.3782347,1.0
1509,0,0.9782497,0.021750275,0.0
1510,0,0.9255172,0.074482806,0.0
1511,1,0.10073501,0.899265,0.0
1512,0,0.7135608,0.28643915,0.0
1513,0,0.5471233,0.45287672,0.0
1514,0,0.94096804,0.059031967,0.0
1515,0,0.9115164,0.088483565,0.0
1516,0,0.94121915,0.058780868,0.0
1517,0,0.899804,0.10019601,0.0
1518,1,0.42257434,0.57742566,1.0
1519,1,0.43710554,0.56289446,1.0
1520,0,0.83273876,0.16726124,1.0
1521,0,0.71678823,0.28321177,0.0
1522,0,0.9308803,0.06911972,0.0
1523,0,0.91972554,0.08027445,0.0
1524,0,0.50904953,0.4909505,0.0
1525,0,0.9298645,0.07013546,1.0
1526,0,0.77277344,0.22722656,0.0
1527,0,0.9684757,0.031524315,1.0
1528,0,0.6869048,0.31309518,0.0
1529,0,0.76939416,0.23060583,0.0
1530,0,0.927952,0.07204802,1.0
1531,0,0.7431067,0.2568933,1.0
1532,0,0.9258464,0.074153595,0.0
1533,0,0.9687381,0.03126189,0.0
1534,1,0.43799883,0.56200117,0.0
1535,0,0.74691755,0.25308245,1.0
1536,0,0.78187835,0.21812165,1.0
1537,1,0.37573463,0.6242654,0.0
1538,0,0.6862552,0.31374478,0.0
1539,0,0.54041207,0.4595879,0.0
1540,0,0.9255172,0.074482806,0.0
1541,1,0.25700152,0.7429985,0.0
1542,0,0.93460405,0.06539596,1.0
1543,0,0.9040622,0.09593777,0.0
1544,0,0.8647332,0.1352668,0.0
1545,0,0.87347186,0.12652813,0.0
1546,1,0.36714464,0.63285536,1.0
1547,1,0.14828068,0.8517193,0.0
1548,1,0.3074193,0.6925807,0.0
1549,1,0.41874737,0.58125263,0.0
1550,0,0.8109962,0.18900383,0.0
1551,0,0.9465231,0.0534769,0.0
1552,0,0.930006,0.06999396,0.0
1553,0,0.8857021,0.11429791,0.0
1554,0,0.9782497,0.021750275,0.0
1555,1,0.41227514,0.58772486,1.0
1556,0,0.9465231,0.0534769,0.0
1557,0,0.9014254,0.098574586,0.0
1558,0,0.7849431,0.21505691,1.0
1559,0,0.96590835,0.034091678,1.0
1560,0,0.7544257,0.24557431,0.0
1561,0,0.7553341,0.24466592,1.0
1562,0,0.9227151,0.077284865,0.0
1563,0,0.930006,0.06999396,0.0
1564,0,0.93657756,0.063422434,0.0
1565,0,0.93657756,0.063422434,0.0
1566,0,0.9258464,0.074153595,0.0
1567,0,0.9326427,0.067357294,0.0
1568,0,0.8535721,0.14642794,0.0
1569,0,0.9544441,0.04555587,0.0
1570,1,0.031596184,0.9684038,1.0
1571,0,0.9275162,0.072483756,0.0
1572,0,0.97999275,0.020007228,0.0
1573,1,0.11435413,0.88564587,1.0
1574,0,0.9721826,0.027817452,0.0
1575,0,0.9377945,0.06220548,0.0
1576,0,0.90464616,0.09535383,1.0
1577,1,0.04496056,0.95503944,1.0
1578,0,0.7468382,0.25316182,0.0
1579,1,0.32606852,0.6739315,0.0
1580,0,0.8666358,0.13336419,0.0
1581,0,0.8199838,0.18001622,0.0
1582,0,0.91937625,0.080623776,0.0
1583,0,0.9782497,0.021750275,0.0
1584,0,0.9724922,0.027507786,0.0
1585,0,0.64068604,0.359314,0.0
1586,0,0.71009326,0.28990674,0.0
1587,0,0.9010905,0.0989095,1.0
1588,0,0.85749054,0.14250945,0.0
1589,0,0.9465231,0.0534769,0.0
1590,0,0.8326472,0.16735283,0.0
1591,0,0.8610355,0.13896447,0.0
1592,1,0.059087217,0.9409128,1.0
1593,0,0.9040622,0.09593777,0.0
1594,0,0.8975293,0.10247069,0.0
1595,0,0.9077894,0.09221057,0.0
1596,1,0.35504228,0.6449577,1.0
1597,1,0.2751425,0.7248575,0.0
1598,0,0.7299545,0.27004555,1.0
1599,0,0.9465231,0.0534769,0.0
1600,0,0.891734,0.108265996,1.0
1601,0,0.8830788,0.11692118,0.0
1602,0,0.5636891,0.43631092,0.0
1603,0,0.9334587,0.0665413,1.0
1604,1,0.48104572,0.5189543,1.0
1605,0,0.8026443,0.19735569,0.0
1606,0,0.9465231,0.0534769,1.0
1607,0,0.5359861,0.46401387,1.0
1608,0,0.7481176,0.25188237,0.0
1609,0,0.93073213,0.06926789,0.0
1610,0,0.9465231,0.0534769,0.0
1611,0,0.83400345,0.16599658,1.0
1612,1,0.18100148,0.8189985,0.0
1613,0,0.9255172,0.074482806,0.0
1614,0,0.89526284,0.10473717,0.0
1615,0,0.9825745,0.017425478,0.0
1616,0,0.94096804,0.059031967,0.0
1617,0,0.9845363,0.015463734,0.0
1618,0,0.8332957,0.16670431,1.0
1619,0,0.5225493,0.4774507,1.0
1620,0,0.72045517,0.2795448,0.0
1621,0,0.931954,0.06804596,0.0
1622,0,0.94096804,0.059031967,0.0
1623,0,0.8782079,0.121792056,0.0
1624,0,0.84711826,0.15288174,0.0
1625,0,0.93820006,0.061799917,1.0
1626,0,0.9125885,0.08741149,0.0
1627,0,0.9475041,0.052495923,1.0
1628,1,0.08414841,0.9158516,0.0
1629,0,0.9022895,0.09771046,0.0
1630,0,0.891009,0.10899104,1.0
1631,0,0.930006,0.06999396,0.0
1632,0,0.9773063,0.022693718,0.0
1633,0,0.75924873,0.24075124,0.0
1634,0,0.92155087,0.0784491,0.0
1635,0,0.9465231,0.0534769,0.0
1636,0,0.9377692,0.062230814,0.0
1637,1,0.25044984,0.74955016,1.0
1638,0,0.9301009,0.06989907,0.0
1639,0,0.930006,0.06999396,0.0
1640,1,0.28086567,0.71913433,1.0
1641,0,0.6240158,0.37598416,1.0
1642,0,0.63196534,0.36803466,1.0
1643,0,0.94096804,0.059031967,0.0
1644,0,0.5848309,0.4151691,0.0
1645,0,0.8105561,0.18944387,0.0
1646,0,0.95579356,0.044206444,1.0
1647,0,0.90780455,0.09219546,0.0
1648,0,0.930006,0.06999396,0.0
1649,0,0.9465231,0.0534769,0.0
1650,0,0.930006,0.06999396,0.0
1651,0,0.930006,0.06999396,0.0
1652,0,0.9776065,0.022393538,0.0
1653,0,0.9040622,0.09593777,0.0
1654,0,0.9125874,0.08741257,1.0
1655,0,0.942923,0.05707699,0.0
1656,0,0.7663593,0.23364066,0.0
1657,0,0.96510386,0.03489613,0.0
1658,0,0.7544257,0.24557431,0.0
1659,0,0.9399443,0.06005569,0.0
1660,0,0.93767697,0.062323052,0.0
1661,0,0.9020352,0.097964816,1.0
1662,0,0.94096804,0.059031967,0.0
1663,0,0.9558958,0.044104222,0.0
1664,0,0.8164619,0.1835381,1.0
1665,0,0.9255172,0.074482806,0.0
1666,0,0.89740694,0.10259309,0.0
1667,0,0.9258464,0.074153595,0.0
1668,0,0.8981214,0.101878606,0.0
1669,0,0.9723485,0.027651481,0.0
1670,0,0.6697167,0.33028328,0.0
1671,0,0.95094985,0.04905014,0.0
1672,0,0.72866017,0.27133983,0.0
1673,0,0.89740694,0.10259309,0.0
1674,0,0.8232995,0.1767005,1.0
1675,0,0.97334313,0.026656875,0.0
1676,0,0.9334587,0.0665413,0.0
1677,0,0.9258464,0.074153595,0.0
1678,0,0.91670114,0.08329888,0.0
1679,0,0.9822867,0.01771331,0.0
1680,0,0.96510386,0.03489613,0.0
1681,1,0.14595723,0.85404277,1.0
1682,0,0.884048,0.115952015,0.0
1683,0,0.7135108,0.2864892,0.0
1684,0,0.817833,0.182167,0.0
1685,1,0.10228288,0.8977171,1.0
1686,0,0.9212163,0.07878369,0.0
1687,0,0.96602845,0.033971574,0.0
1688,0,0.95094985,0.04905014,1.0
1689,0,0.65490234,0.34509763,0.0
1690,0,0.6505979,0.34940213,0.0
1691,0,0.9829681,0.017031908,0.0
1692,0,0.88982886,0.110171154,0.0
1693,0,0.889983,0.11001699,0.0
1694,0,0.88208103,0.11791899,1.0
1695,0,0.9113247,0.088675335,1.0
1696,0,0.9040622,0.09593777,0.0
1697,0,0.97334313,0.026656875,0.0
1698,0,0.8931482,0.10685183,0.0
1699,0,0.97550005,0.024499966,0.0
1700,1,0.42841154,0.57158846,1.0
1701,0,0.83411,0.16588996,0.0
1702,0,0.9258464,0.074153595,0.0
1703,1,0.47851968,0.5214803,0.0
1704,0,0.9030725,0.096927516,0.0
1705,0,0.8164619,0.1835381,0.0
1706,0,0.85599095,0.14400904,0.0
1707,1,0.036130548,0.96386945,1.0
1708,0,0.87774605,0.12225398,0.0
1709,0,0.5396875,0.46031252,1.0
1710,0,0.74430585,0.25569415,0.0
1711,0,0.8985036,0.10149639,0.0
1712,0,0.8229367,0.1770633,0.0
1713,0,0.9258464,0.074153595,0.0
1714,0,0.9465231,0.0534769,0.0
1715,0,0.7730564,0.22694358,0.0
1716,0,0.68149066,0.3185093,0.0
1717,0,0.9507725,0.04922749,0.0
1718,0,0.89740694,0.10259309,0.0
1719,0,0.9255172,0.074482806,1.0
1720,1,0.23989451,0.7601055,0.0
1721,1,0.49584222,0.5041578,1.0
1722,0,0.93767697,0.062323052,0.0
1723,0,0.6506452,0.3493548,0.0
1724,0,0.9820599,0.017940123,0.0
1725,0,0.962881,0.037118953,0.0
1726,1,0.018748164,0.98125184,1.0
1727,0,0.9258464,0.074153595,0.0
1728,0,0.91848683,0.08151314,0.0
1729,0,0.85250354,0.14749648,0.0
1730,0,0.8463582,0.15364179,0.0
1731,0,0.8610355,0.13896447,0.0
1732,1,0.45023203,0.549768,1.0
1733,0,0.9782497,0.021750275,0.0
1734,0,0.9465231,0.0534769,0.0
1735,0,0.6934133,0.30658668,0.0
1736,0,0.8448527,0.15514728,0.0
1737,0,0.6664927,0.33350727,0.0
1738,0,0.8664381,0.13356192,1.0
1739,0,0.9727763,0.02722373,0.0
1740,1,0.47994924,0.52005076,0.0
1741,0,0.58327705,0.41672295,0.0
1742,0,0.88391775,0.11608224,1.0
1743,0,0.9482629,0.051737152,0.0
1744,0,0.9474952,0.052504778,0.0
1745,0,0.9166415,0.083358504,0.0
1746,0,0.98085433,0.01914566,0.0
1747,0,0.9592267,0.04077325,0.0
1748,0,0.9255172,0.074482806,0.0
1749,0,0.8404149,0.15958513,0.0
1750,0,0.9727763,0.02722373,0.0
1751,0,0.9040622,0.09593777,0.0
1752,0,0.83384764,0.16615234,0.0
1753,0,0.9258464,0.074153595,0.0
1754,1,0.46569073,0.53430927,0.0
1755,0,0.94096804,0.059031967,0.0
1756,0,0.9258464,0.074153595,0.0
1757,0,0.82688445,0.17311554,0.0
1758,0,0.9465231,0.0534769,0.0
1759,0,0.54816794,0.4518321,0.0
1760,0,0.81849205,0.18150796,0.0
1761,0,0.9331338,0.06686622,0.0
1762,0,0.672873,0.32712698,1.0
1763,0,0.5975777,0.40242228,1.0
1764,0,0.8600277,0.13997236,0.0
1765,0,0.9295786,0.070421375,1.0
1766,0,0.8143958,0.18560418,1.0
1767,0,0.94186187,0.058138147,0.0
1768,0,0.85862386,0.14137612,0.0
1769,0,0.9435956,0.056404397,0.0
1770,1,0.3789065,0.6210935,0.0
1771,0,0.8557997,0.14420033,1.0
1772,0,0.9206452,0.079354815,0.0
1773,0,0.9040622,0.09593777,0.0
1774,0,0.8495238,0.15047625,1.0
1775,1,0.08865583,0.9113442,0.0
1776,0,0.6862552,0.31374478,0.0
